,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
45280,Bayonetta,Sega,2011-02-22,X360,Action,0.51,0.26,0.09,0.08,0.94,False
45299,Beamrider,Activision,1983-06-01,2600,Racing,0.26,0.01,0.0,0.0,0.27,False
45359,Bee Movie Game,Activision,2010-06-21,DS,Action,0.41,0.0,0.0,0.03,0.45,False
45360,Bee Movie Game,Activision,2010-06-21,Wii,Action,0.31,0.01,0.0,0.03,0.34,False
45361,Bee Movie Game,Activision,2010-06-21,X360,Action,0.16,0.0,0.0,0.01,0.17,False
45362,Bee Movie Game,Activision,2010-06-21,PS2,Action,0.05,0.04,0.0,0.01,0.1,True
45366,Beautiful Katamari,Namco Bandai,2010-02-16,X360,Puzzle,0.14,0.02,0.15,0.02,0.32,False
45391,Bejeweled 2 Deluxe,Oberon Media,2005-11-22,PC,Puzzle,0.0,0.02,0.0,0.0,0.02,False
45396,Bejeweled 3,PopCap Games,2011-10-19,DS,Puzzle,0.32,0.02,0.0,0.03,0.36,False
45397,Bejeweled 3,PopCap Games,2011-10-19,PS3,Puzzle,0.13,0.0,0.0,0.01,0.14,False
45398,Bejeweled 3,PopCap Games,2011-10-19,X360,Puzzle,0.13,0.0,0.0,0.01,0.14,False
45399,Bejeweled 3,PopCap Games,2011-10-19,PC,Puzzle,0.02,0.05,0.0,0.01,0.08,False
45402,Bejeweled Twist,PopCap Games,2009-12-14,DS,Puzzle,0.0,0.09,0.0,0.01,0.1,False
45403,Bejeweled Twist,PopCap Games,2009-12-14,PC,Puzzle,0.01,0.04,0.0,0.01,0.05,False
45406,Bella Sara,Codemasters,2008-09-30,DS,Misc,0.04,0.03,0.0,0.01,0.09,False
45416,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-26,Wii,Action,0.25,0.15,0.0,0.04,0.44,False
45417,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-26,DS,Action,0.22,0.16,0.0,0.04,0.42,False
45418,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-26,PSP,Action,0.13,0.19,0.0,0.11,0.42,False
45419,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-26,PS2,Action,0.11,0.03,0.0,0.15,0.29,True
45420,Ben 10 Alien Force: Vilgax Attacks,D3 Publisher,2009-10-26,X360,Action,0.11,0.09,0.0,0.02,0.22,False
45432,Ben 10: Alien Force,D3 Publisher,2009-11-04,DS,Action,0.65,0.22,0.0,0.09,0.95,False
45433,Ben 10: Alien Force,D3 Publisher,2009-11-04,Wii,Action,0.52,0.21,0.0,0.07,0.81,False
45434,Ben 10: Alien Force,D3 Publisher,2009-11-04,PSP,Action,0.35,0.14,0.0,0.1,0.59,False
45435,Ben 10: Alien Force,D3 Publisher,2009-11-04,PS2,Action,0.22,0.02,0.0,0.33,0.57,True
45436,Ben 10: Protector of Earth,D3 Publisher,2009-11-04,DS,Action,0.69,0.83,0.0,0.19,1.7,False
45437,Ben 10: Protector of Earth,D3 Publisher,2009-11-04,Wii,Action,0.55,0.55,0.0,0.13,1.23,False
45438,Ben 10: Protector of Earth,D3 Publisher,2009-11-04,PS2,Action,0.09,0.0,0.0,0.74,0.84,True
45439,Ben 10: Protector of Earth,D3 Publisher,2009-11-04,PSP,Action,0.23,0.31,0.0,0.18,0.72,False
45456,Berzerk,Atari,1983-01-01,2600,Shooter,0.68,0.04,0.0,0.01,0.73,False
45485,Beyond Good & Evil,Ubisoft,2011-06-28,PS2,Adventure,0.16,0.13,0.0,0.04,0.33,True
45486,Beyond Good & Evil,Ubisoft,2011-06-28,XB,Adventure,0.08,0.02,0.0,0.0,0.1,False
45487,Beyond Good & Evil,Ubisoft,2011-06-28,GC,Adventure,0.06,0.01,0.0,0.0,0.07,False
45488,Beyond Good & Evil,Ubisoft,2011-03-02,PS2,Adventure,0.16,0.13,0.0,0.04,0.33,True
45489,Beyond Good & Evil,Ubisoft,2011-03-02,XB,Adventure,0.08,0.02,0.0,0.0,0.1,False
45490,Beyond Good & Evil,Ubisoft,2011-03-02,GC,Adventure,0.06,0.01,0.0,0.0,0.07,False
45497,Beyond Oasis,Sega,2007-03-19,GEN,Role-Playing,0.0,0.0,0.05,0.0,0.05,False
45514,Big Bass Fishing,Take-Two Interactive,1986-01-01,PS,Action,0.0,0.0,0.02,0.0,0.02,False
45526,Big Mutha Truckers,DSI Games,2005-10-19,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
45527,Big Mutha Truckers,DSI Games,2005-10-19,XB,Racing,0.15,0.04,0.0,0.01,0.19,False
45528,Big Mutha Truckers,DSI Games,2005-10-19,GC,Racing,0.06,0.02,0.0,0.0,0.08,False
45529,Big Mutha Truckers,DSI Games,2005-10-19,GBA,Racing,0.03,0.01,0.0,0.0,0.04,False
45530,Big Mutha Truckers,THQ,2003-06-27,PS2,Racing,0.41,0.32,0.0,0.11,0.84,True
45531,Big Mutha Truckers,THQ,2003-06-27,XB,Racing,0.15,0.04,0.0,0.01,0.19,False
45532,Big Mutha Truckers,THQ,2003-06-27,GC,Racing,0.06,0.02,0.0,0.0,0.08,False
45533,Big Mutha Truckers,THQ,2003-06-27,GBA,Racing,0.03,0.01,0.0,0.0,0.04,False
45534,Big Mutha Truckers 2,THQ,2005-08-26,PS2,Racing,0.1,0.07,0.0,0.03,0.2,True
45535,Big Mutha Truckers 2,THQ,2005-08-26,XB,Racing,0.05,0.02,0.0,0.0,0.07,False
45566,Biker Mice From Mars,Konami,1994-12-01,PS2,Racing,0.03,0.02,0.0,0.01,0.06,True
45567,Biker Mice From Mars,Konami,1994-12-01,DS,Racing,0.03,0.0,0.0,0.0,0.03,False
45595,Binary Domain,Sega,2012-04-27,PS3,Action,0.09,0.08,0.14,0.03,0.33,False
45596,Binary Domain,Sega,2012-04-27,X360,Action,0.09,0.07,0.02,0.02,0.19,False
45623,Bionic Commando,Capcom,1988-12-01,PS3,Platform,0.12,0.17,0.01,0.07,0.37,False
45624,Bionic Commando,Capcom,1988-12-01,X360,Platform,0.12,0.12,0.01,0.03,0.28,False
45625,Bionic Commando,Capcom,1992-09-01,PS3,Platform,0.12,0.17,0.01,0.07,0.37,False
45626,Bionic Commando,Capcom,1992-09-01,X360,Platform,0.12,0.12,0.01,0.03,0.28,False
45638,Bionicle,Electronic Arts,2003-10-31,PS2,Action,0.21,0.17,0.0,0.06,0.43,True
45639,Bionicle,Electronic Arts,2003-10-31,GC,Action,0.16,0.04,0.0,0.01,0.21,False
45640,Bionicle,Electronic Arts,2003-10-31,GBA,Action,0.06,0.02,0.0,0.0,0.09,False
45641,Bionicle,Electronic Arts,2003-10-31,XB,Action,0.05,0.01,0.0,0.0,0.06,False
45652,BioShock,2K Games,2009-08-06,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
45653,BioShock,2K Games,2009-08-06,PS3,Shooter,0.75,0.49,0.01,0.21,1.45,False
45654,BioShock,2K Games,2009-08-06,PC,Shooter,0.01,0.39,0.0,0.02,0.41,False
45655,BioShock,2K Games,2009-10-07,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
45656,BioShock,2K Games,2009-10-07,PS3,Shooter,0.75,0.49,0.01,0.21,1.45,False
45657,BioShock,2K Games,2009-10-07,PC,Shooter,0.01,0.39,0.0,0.02,0.41,False
45660,BioShock 2,2K Games,2012-03-29,X360,Shooter,1.45,0.55,0.02,0.19,2.21,False
45661,BioShock 2,2K Games,2012-03-29,PS3,Shooter,0.85,0.47,0.02,0.22,1.55,False
45662,BioShock 2,2K Games,2012-03-29,PC,Shooter,0.02,0.19,0.0,0.04,0.24,False
45674,BioShock Infinite,2K Games,2013-08-29,X360,Shooter,1.22,0.57,0.02,0.15,1.96,False
45675,BioShock Infinite,2K Games,2013-08-29,PS3,Shooter,0.72,0.69,0.04,0.31,1.76,False
45676,BioShock Infinite,2K Games,2013-08-29,PC,Shooter,0.28,0.3,0.0,0.08,0.67,False
45677,BioShock The Collection,2K Games,2016-09-13,PS4,Shooter,0.05,0.11,0.01,0.03,0.2,False
45678,BioShock The Collection,2K Games,2016-09-13,XOne,Shooter,0.03,0.04,0.0,0.01,0.08,False
45737,Black,Electronic Arts,2008-02-11,PS2,Shooter,1.01,0.04,0.03,0.16,1.25,True
45738,Black,Electronic Arts,2008-02-11,XB,Shooter,0.31,0.09,0.0,0.01,0.42,False
45750,Black Dawn,Virgin Interactive,1997-04-25,PS,Simulation,0.07,0.05,0.0,0.01,0.13,False
45788,Blackthorne,Interplay,1994-01-01,GBA,Action,0.01,0.0,0.0,0.0,0.01,False
45798,Blade Dancer: Lineage of Light,NIS America,2009-09-30,PSP,Role-Playing,0.05,0.0,0.0,0.0,0.06,False
45815,Bladestorm: The Hundred Years' War,Tecmo Koei,2011-02-22,PS3,Action,0.1,0.03,0.14,0.02,0.29,False
45816,Bladestorm: The Hundred Years' War,Tecmo Koei,2011-02-22,X360,Action,0.08,0.01,0.0,0.01,0.1,False
45817,Bladestorm: The Hundred Years' War,BioWare,2015-05-29,PS3,Action,0.1,0.03,0.14,0.02,0.29,False
45818,Bladestorm: The Hundred Years' War,BioWare,2015-05-29,X360,Action,0.08,0.01,0.0,0.01,0.1,False
45819,Bladestorm: The Hundred Years' War,BioWare,2015-03-17,PS3,Action,0.1,0.03,0.14,0.02,0.29,False
45820,Bladestorm: The Hundred Years' War,BioWare,2015-03-17,X360,Action,0.08,0.01,0.0,0.01,0.1,False
45832,Blast Chamber,Activision,1996-12-31,PS,Shooter,0.05,0.04,0.0,0.01,0.1,False
45833,Blast Chamber,Activision,1997-01-01,PS,Shooter,0.05,0.04,0.0,0.01,0.1,False
45842,Blaster Master: Blasting Again,Sunsoft,2011-11-23,PS,Shooter,0.14,0.1,0.0,0.02,0.25,False
45848,BlazBlue: Calamity Trigger Portable,Aksys Games,2010-04-01,PSP,Fighting,0.07,0.01,0.03,0.01,0.11,False
45850,BlazBlue: Chrono Phantasma,Arc System Works,2012-11-21,PS3,Fighting,0.13,0.0,0.14,0.02,0.29,False
45851,BlazBlue: Chrono Phantasma,Arc System Works,2012-11-21,PSV,Fighting,0.06,0.0,0.03,0.02,0.11,False
45859,BlazBlue: Continuum Shift II,Aksys Games,2011-06-07,PSP,Fighting,0.03,0.02,0.07,0.01,0.13,False
45860,BlazBlue: Continuum Shift II,Aksys Games,2011-06-07,3DS,Fighting,0.05,0.01,0.04,0.01,0.11,False
45941,Blood Bowl,Focus Home Interactive,2010-04-22,X360,Sports,0.13,0.03,0.0,0.01,0.17,False
45942,Blood Bowl,Focus Home Interactive,2010-04-22,PC,Sports,0.01,0.02,0.0,0.01,0.04,False
45950,Blood Omen 2,Eidos Interactive,2002-03-25,PS2,Action,0.19,0.15,0.0,0.05,0.39,True
45951,Blood Omen 2,Eidos Interactive,2002-03-25,XB,Action,0.14,0.04,0.0,0.01,0.19,False
45952,Blood Omen 2,Eidos Interactive,2002-03-25,GC,Action,0.04,0.01,0.0,0.0,0.05,False
45953,Blood Omen: Legacy of Kain,Activision,1997-08-31,PS,Role-Playing,0.25,0.17,0.0,0.03,0.44,False
45962,BloodRayne 2,Majesco,2005-08-02,PS2,Shooter,0.13,0.1,0.0,0.03,0.27,True
45963,BloodRayne 2,Majesco,2005-08-02,XB,Shooter,0.11,0.03,0.0,0.01,0.15,False
45986,BlowOut,Majesco,2009-01-26,PS2,Shooter,0.11,0.09,0.0,0.03,0.23,True
45987,BlowOut,Majesco,2009-01-26,XB,Shooter,0.04,0.01,0.0,0.0,0.05,False
45988,BlowOut,Majesco,2003-10-28,PS2,Shooter,0.11,0.09,0.0,0.03,0.23,True
45989,BlowOut,Majesco,2003-10-28,XB,Shooter,0.04,0.01,0.0,0.0,0.05,False
46061,Bolt,Disney Interactive Studios,2009-12-08,DS,Adventure,0.35,0.21,0.0,0.06,0.62,False
46062,Bolt,Disney Interactive Studios,2009-12-08,Wii,Adventure,0.19,0.31,0.0,0.06,0.57,False
46063,Bolt,Disney Interactive Studios,2009-12-08,PS2,Adventure,0.09,0.02,0.0,0.16,0.26,True
46064,Bolt,Disney Interactive Studios,2009-12-08,X360,Adventure,0.18,0.05,0.0,0.02,0.25,False
46065,Bolt,Disney Interactive Studios,2009-12-08,PS3,Adventure,0.12,0.05,0.0,0.02,0.19,False
46073,Bomberman,Turbo Technologies,1990-01-01,NES,Puzzle,0.18,0.0,0.85,0.0,1.03,False
46074,Bomberman,Turbo Technologies,1990-01-01,DS,Puzzle,0.1,0.02,0.03,0.01,0.16,False
46075,Bomberman,Turbo Technologies,1990-01-01,PSP,Puzzle,0.14,0.0,0.0,0.01,0.15,False
46076,Bomberman,Turbo Technologies,1990-01-01,Wii,Puzzle,0.0,0.0,0.01,0.0,0.01,False
46077,Bomberman,Nokia,2004-08-04,NES,Puzzle,0.18,0.0,0.85,0.0,1.03,False
46078,Bomberman,Nokia,2004-08-04,DS,Puzzle,0.1,0.02,0.03,0.01,0.16,False
46079,Bomberman,Nokia,2004-08-04,PSP,Puzzle,0.14,0.0,0.0,0.01,0.15,False
46080,Bomberman,Nokia,2004-08-04,Wii,Puzzle,0.0,0.0,0.01,0.0,0.01,False
46107,Bob the Builder: Can We Fix It?,THQ,2001-08-30,PS,Action,0.31,0.21,0.0,0.04,0.57,False
46150,Bomberman Hero,Hudson Soft,2011-03-07,N64,Platform,0.27,0.06,0.08,0.05,0.47,False
46151,Bomberman Jetters,Hudson Soft,2002-12-19,GC,Puzzle,0.06,0.02,0.0,0.0,0.08,False
46156,Bomberman Land,Hudson Soft,2010-01-07,Wii,Misc,0.11,0.02,0.03,0.01,0.17,False
46157,Bomberman Land,Hudson Soft,2010-01-07,PS,Misc,0.0,0.0,0.15,0.01,0.16,False
46158,Bomberman Land,Hudson Soft,2010-01-07,PSP,Misc,0.06,0.0,0.0,0.01,0.06,False
46223,Bookworm,PopCap Games,2006-08-30,DS,Puzzle,0.31,0.01,0.0,0.02,0.34,False
46224,Bookworm,PopCap Games,2006-08-30,GBA,Puzzle,0.02,0.01,0.0,0.0,0.03,False
46225,Bookworm,PopCap Games,2009-11-30,DS,Puzzle,0.31,0.01,0.0,0.02,0.34,False
46226,Bookworm,PopCap Games,2009-11-30,GBA,Puzzle,0.02,0.01,0.0,0.0,0.03,False
46229,Bookworm,PopCap Games,2010-11-15,DS,Puzzle,0.31,0.01,0.0,0.02,0.34,False
46230,Bookworm,PopCap Games,2010-11-15,GBA,Puzzle,0.02,0.01,0.0,0.0,0.03,False
46232,Bookworm Deluxe,CIRCLE Entertainment,2012-01-20,PC,Puzzle,0.01,0.0,0.0,0.0,0.01,False
46245,Borderlands,2K Games,2010-12-21,X360,Shooter,2.39,0.73,0.03,0.29,3.44,False
46246,Borderlands,2K Games,2010-12-21,PS3,Shooter,1.2,0.62,0.0,0.29,2.11,False
46247,Borderlands,2K Games,2010-12-21,PC,Shooter,0.01,0.14,0.0,0.04,0.18,False
46270,Bottom of the 9th,Konami,1996-11-30,N64,Sports,0.37,0.0,0.0,0.0,0.37,False
46271,Bottom of the 9th,Konami,1996-11-30,PS,Sports,0.08,0.05,0.0,0.01,0.14,False
46329,Boxing,A1 Games,2001-05-14,2600,Fighting,0.72,0.04,0.0,0.01,0.77,False
46330,Boxing,A1 Games,2001-05-14,PS,Fighting,0.04,0.03,0.0,0.0,0.07,False
46331,Boxing,Midas Interactive Entertainment,2010-11-24,2600,Fighting,0.72,0.04,0.0,0.01,0.77,False
46332,Boxing,Midas Interactive Entertainment,2010-11-24,PS,Fighting,0.04,0.03,0.0,0.0,0.07,False
46344,Braid,Microsoft,2008-08-06,PC,Platform,0.0,0.02,0.0,0.01,0.03,False
46345,Braid,Number None,2009-11-12,PC,Platform,0.0,0.02,0.0,0.01,0.03,False
46351,Brain Challenge,Gameloft,2008-03-12,DS,Misc,0.41,0.01,0.0,0.03,0.45,False
46352,Brain Challenge,Gameloft,2008-11-10,DS,Misc,0.41,0.01,0.0,0.03,0.45,False
46353,Brain Challenge,Gameloft,2009-07-13,DS,Misc,0.41,0.01,0.0,0.03,0.45,False
46356,Brain Dead 13,ReadySoft,1996-01-01,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
46357,Brain Dead 13,ReadySoft,1996-03-01,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
46358,Brain Dead 13,ReadySoft,1996-01-31,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
46359,Brain Dead 13,ReadySoft,1996-10-31,PS,Adventure,0.01,0.01,0.0,0.0,0.02,False
46388,Brandish: The Dark Revenant,Falcom Corporation,2010-12-16,PSP,Role-Playing,0.0,0.0,0.02,0.0,0.02,False
46390,Bratz 4 Real,THQ,2007-12-14,DS,Adventure,0.29,0.22,0.0,0.06,0.57,False
46405,Brave Fencer Musashi,Square,2008-07-09,PS,Role-Playing,0.25,0.17,0.65,0.07,1.14,False
46441,Breakout,Atari,1978-01-01,PS,Puzzle,0.06,0.04,0.0,0.01,0.11,False
46442,Breakout,Atari,2000-10-06,PS,Puzzle,0.06,0.04,0.0,0.01,0.11,False
46457,Breath of Fire,Square,1994-10-10,GBA,Role-Playing,0.11,0.04,0.06,0.0,0.22,False
46459,Breath of Fire II,Capcom,2007-08-27,SNES,Role-Playing,0.0,0.0,0.36,0.0,0.36,False
46460,Breath of Fire II,Capcom,2007-08-27,GBA,Role-Playing,0.14,0.05,0.0,0.0,0.19,False
46461,Breath of Fire III,Capcom,2009-11-26,PS,Role-Playing,0.29,0.19,0.46,0.07,1.0,False
46462,Breath of Fire III,Capcom,2009-11-26,PSP,Role-Playing,0.0,0.03,0.0,0.01,0.04,False
46463,Breath of Fire IV,Capcom,2003-09-10,PS,Role-Playing,0.11,0.08,0.34,0.04,0.56,False
46476,Brian Lara Cricket,Codemasters,1995-01-01,PS,Sports,0.02,1.13,0.01,0.1,1.26,False
46499,Britney's Dance Beat,THQ,2002-06-19,PS2,Misc,0.12,0.09,0.0,0.03,0.24,True
46500,Britney's Dance Beat,THQ,2002-06-19,GBA,Misc,0.15,0.06,0.0,0.0,0.22,False
46511,Broken Sword: The Sleeping Dragon,THQ,2003-11-14,XB,Adventure,0.01,0.0,0.0,0.0,0.02,False
46517,Brothers in Arms: Furious 4,Ubisoft,2018-12-31,PS3,Shooter,0.01,0.05,0.0,0.02,0.08,False
46518,Brothers in Arms: Furious 4,Ubisoft,2018-12-31,X360,Shooter,0.01,0.0,0.0,0.0,0.01,False
46521,Brothers: A Tale of Two Sons,505 Games,2013-08-07,PS4,Adventure,0.03,0.08,0.0,0.02,0.13,False
46522,Brothers: A Tale of Two Sons,505 Games,2013-08-07,XOne,Adventure,0.03,0.01,0.0,0.0,0.04,False
46525,Brothers: A Tale of Two Sons,505 Games,2016-01-01,PS4,Adventure,0.03,0.08,0.0,0.02,0.13,False
46526,Brothers: A Tale of Two Sons,505 Games,2016-01-01,XOne,Adventure,0.03,0.01,0.0,0.0,0.04,False
46536,Brunswick Pro Bowling,Crave Entertainment,2009-09-30,X360,Sports,0.38,0.04,0.0,0.03,0.45,False
46537,Brunswick Pro Bowling,Crave Entertainment,2009-09-30,PS2,Sports,0.2,0.15,0.0,0.05,0.4,True
46538,Brunswick Pro Bowling,Crave Entertainment,2009-09-30,Wii,Sports,0.36,0.01,0.0,0.03,0.39,False
46539,Brunswick Pro Bowling,Crave Entertainment,2009-09-30,PSP,Sports,0.19,0.0,0.0,0.02,0.21,False
46540,Brunswick Pro Bowling,Crave Entertainment,2009-09-30,PS3,Sports,0.1,0.06,0.0,0.03,0.19,False
46541,Brunswick Pro Bowling,Crave Entertainment,2009-09-30,3DS,Sports,0.11,0.0,0.0,0.01,0.12,False
46560,Bubble Bobble also featuring Rainbow Islands,Acclaim Entertainment,1996-01-01,PS,Puzzle,0.04,0.02,0.0,0.0,0.06,False
46561,Bubble Bobble also featuring Rainbow Islands,Acclaim Entertainment,1996-09-30,PS,Puzzle,0.04,0.02,0.0,0.0,0.06,False
46597,Buffy the Vampire Slayer,THQ,2000-09-01,XB,Action,0.18,0.05,0.0,0.01,0.23,False
46606,Bugriders: The Race of Kings,Atari,2011-02-09,PS,Racing,0.01,0.01,0.0,0.0,0.02,False
46608,Bugs Bunny & Taz: Time Busters,Infogrames,2000-09-01,PS,Adventure,0.11,0.08,0.0,0.01,0.21,False
46615,Bugs Bunny: Lost in Time,Infogrames,1999-09-30,PS,Platform,0.22,0.15,0.0,0.03,0.4,False
46619,Build 'n Race,Zoo Games,2009-07-21,Wii,Racing,0.08,0.0,0.0,0.01,0.09,False
46634,Bulletstorm,Electronic Arts,2011-09-13,X360,Shooter,0.61,0.32,0.01,0.08,1.02,False
46635,Bulletstorm,Electronic Arts,2011-09-13,PS3,Shooter,0.23,0.2,0.01,0.08,0.53,False
46636,Bulletstorm,Electronic Arts,2011-09-13,PC,Shooter,0.07,0.07,0.0,0.02,0.16,False
46651,Bump 'n' Jump,Victory Lap Games,1988-12-01,2600,Racing,0.37,0.02,0.0,0.0,0.39,False
46666,Burger Island,Sandlot Games,2007-05-08,DS,Action,0.15,0.0,0.0,0.01,0.16,False
46667,Burger Island,Sandlot Games,2007-05-08,Wii,Action,0.14,0.0,0.0,0.01,0.15,False
46669,BurgerTime,Data East,1987-05-01,2600,Puzzle,0.55,0.03,0.0,0.01,0.59,False
46690,Burnout 3: Takedown,Electronic Arts,2008-01-14,PS2,Racing,1.23,1.11,0.0,0.34,2.68,True
46691,Burnout 3: Takedown,Electronic Arts,2008-01-14,XB,Racing,0.84,0.43,0.0,0.04,1.31,False
46697,Burnout Dominator,Electronic Arts,2009-09-30,PSP,Racing,0.02,0.38,0.01,0.06,0.46,False
46698,Burnout Legends,Electronic Arts,2009-09-30,PSP,Racing,0.7,0.06,0.0,0.09,0.85,False
46699,Burnout Legends,Electronic Arts,2009-09-30,DS,Racing,0.15,0.02,0.0,0.01,0.18,False
46700,Burnout Paradise,Electronic Arts,2008-09-25,PS3,Racing,1.01,0.64,0.02,0.3,1.97,False
46701,Burnout Paradise,Electronic Arts,2008-09-25,X360,Racing,0.63,0.58,0.01,0.15,1.36,False
46702,Burnout Paradise,Electronic Arts,2009-08-11,PS3,Racing,1.01,0.64,0.02,0.3,1.97,False
46703,Burnout Paradise,Electronic Arts,2009-08-11,X360,Racing,0.63,0.58,0.01,0.15,1.36,False
46710,Burnout Revenge,Electronic Arts,2009-08-25,PS2,Racing,0.75,0.03,0.0,0.12,0.9,True
46711,Burnout Revenge,Electronic Arts,2009-08-25,XB,Racing,0.32,0.19,0.0,0.01,0.53,False
46712,Burnout Revenge,Electronic Arts,2009-08-25,X360,Racing,0.42,0.05,0.0,0.04,0.51,False
46720,Bust-A-Move,Taito,1995-03-01,3DO,Puzzle,0.0,0.0,0.02,0.0,0.02,False
46721,Bust-A-Move,Taito,1995-01-01,3DO,Puzzle,0.0,0.0,0.02,0.0,0.02,False
46725,Bust-A-Move 2 Arcade Edition,Acclaim Entertainment,1996-01-01,PS,Puzzle,0.11,0.07,0.0,0.01,0.2,False
46726,Bust-A-Move 2 Arcade Edition,Acclaim Entertainment,1996-01-01,N64,Puzzle,0.06,0.02,0.0,0.0,0.08,False
46727,Bust-A-Move 2 Arcade Edition,Acclaim Entertainment,1998-02-01,PS,Puzzle,0.11,0.07,0.0,0.01,0.2,False
46728,Bust-A-Move 2 Arcade Edition,Acclaim Entertainment,1998-02-01,N64,Puzzle,0.06,0.02,0.0,0.0,0.08,False
46729,Bust-A-Move 2 Arcade Edition,Acclaim Entertainment,1998-01-01,PS,Puzzle,0.11,0.07,0.0,0.01,0.2,False
46730,Bust-A-Move 2 Arcade Edition,Acclaim Entertainment,1998-01-01,N64,Puzzle,0.06,0.02,0.0,0.0,0.08,False
46734,Bust-A-Move 4,Acclaim Entertainment,2000-05-31,PS,Puzzle,0.12,0.08,0.0,0.01,0.22,False
46735,Bust-A-Move 4,Acclaim Entertainment,2000-04-27,PS,Puzzle,0.12,0.08,0.0,0.01,0.22,False
46736,Bust-A-Move 4,Interplay,2001-01-31,PS,Puzzle,0.12,0.08,0.0,0.01,0.22,False
46763,Buzz Lightyear of Star Command,Activision,2000-11-01,PS,Platform,0.35,0.24,0.0,0.04,0.63,False
46795,Cabela's African Safari,Activision,2009-09-30,X360,Sports,0.13,0.0,0.0,0.01,0.14,False
46796,Cabela's African Safari,Activision,2009-09-30,PSP,Sports,0.04,0.0,0.0,0.0,0.05,False
46797,Cabela's Alaskan Adventure,Activision,2006-10-02,X360,Sports,0.12,0.0,0.0,0.01,0.13,False
46798,Cabela's Alaskan Adventure,Activision,2006-10-02,PS2,Sports,0.01,0.01,0.0,0.0,0.02,True
46799,Cabela's Big Game Hunter 2005 Adventures,Activision,2004-09-06,PS2,Sports,0.28,0.21,0.0,0.07,0.56,True
46800,Cabela's Big Game Hunter 2005 Adventures,Activision,2004-09-06,XB,Sports,0.13,0.04,0.0,0.01,0.18,False
46801,Cabela's Big Game Hunter 2005 Adventures,Activision,2004-09-06,GC,Sports,0.05,0.01,0.0,0.0,0.07,False
46802,Cabela's Big Game Hunter 2005 Adventures,Activision,2004-09-06,GBA,Sports,0.04,0.01,0.0,0.0,0.06,False
46809,Cabela's Dangerous Hunts,Activision,2004-02-05,PS2,Sports,0.57,0.45,0.0,0.15,1.17,True
46810,Cabela's Dangerous Hunts,Activision,2004-02-05,XB,Sports,0.26,0.08,0.0,0.01,0.35,False
46811,Cabela's Dangerous Hunts 2,Activision,2005-11-24,PS2,Sports,0.19,0.15,0.0,0.05,0.39,True
46812,Cabela's Dangerous Hunts 2,Activision,2005-11-24,XB,Sports,0.08,0.02,0.0,0.0,0.11,False
46813,Cabela's Dangerous Hunts 2,Activision,2005-11-24,GC,Sports,0.03,0.01,0.0,0.0,0.03,False
46814,Cabela's Dangerous Hunts: Ultimate Challenge,Activision,2009-09-30,PSP,Sports,0.06,0.0,0.0,0.0,0.06,False
46815,Cabela's Dangerous Hunts: Ultimate Challenge,Activision Value,2005-11-24,PSP,Sports,0.06,0.0,0.0,0.0,0.06,False
46816,Cabela's Dangerous Hunts: Ultimate Challenge,Activision Value,2005-11-16,PSP,Sports,0.06,0.0,0.0,0.0,0.06,False
46818,Cabela's Deer Hunt 2005 Season,Activision Value,2004-09-03,PS2,Sports,0.18,0.14,0.0,0.05,0.37,True
46819,Cabela's Deer Hunt 2005 Season,Activision Value,2004-09-03,XB,Sports,0.09,0.02,0.0,0.0,0.11,False
46821,Cabela's Legendary Adventures,Activision Value,2008-09-09,PS2,Sports,0.21,0.16,0.0,0.05,0.42,True
46822,Cabela's Legendary Adventures,Activision Value,2008-09-09,Wii,Sports,0.17,0.0,0.0,0.01,0.18,False
46823,Cabela's Legendary Adventures,Activision Value,2008-09-09,PSP,Sports,0.16,0.0,0.0,0.01,0.17,False
46833,Cabela's Outdoor Adventures (2006),Activision Value,2005-09-14,PS2,Sports,0.17,0.14,0.0,0.05,0.35,True
46834,Cabela's Outdoor Adventures (2006),Activision Value,2006-03-07,PS2,Sports,0.17,0.14,0.0,0.05,0.35,True
46849,Caesars Palace 2000: Millennium Gold Edition,Interplay,2000-09-24,PS,Misc,0.43,0.29,0.0,0.05,0.77,False
46852,Caesars Palace II,Interplay,1999-07-01,PS,Misc,0.14,0.09,0.0,0.02,0.25,False
46896,Call of Duty 2,Activision,2009-08-06,X360,Shooter,1.81,0.05,0.01,0.15,2.02,False
46897,Call of Duty 2,Activision,2009-08-06,PC,Shooter,0.0,0.05,0.0,0.01,0.06,False
46902,Call of Duty 3,Activision,2009-10-06,X360,Shooter,1.49,0.93,0.02,0.27,2.71,False
46903,Call of Duty 3,Activision,2009-10-06,Wii,Shooter,1.19,0.84,0.0,0.23,2.26,False
